Lat,Lon,RSSI,SNR,Dist
49.2001797,16.6260992,-120,-6.8,1.26452071699044
49.1981506,16.6194833,-109,0.8,4.8397613577938
49.1981506,16.6194833,-111,-10.5,0.819688453540039
49.1981506,16.6194833,-114,0.5,2.25694872511456
49.1981506,16.6194833,-115,-10.5,2.8995793148593
49.1981506,16.6194833,-117,-9.2,2.86830455869885
49.1981506,16.6194833,-102,-8.2,2.86830455869885
49.1981506,16.6194833,-104,-7.5,4.8397613577938
49.1981506,16.6194833,-107,-13.5,2.32312644816402
49.1981506,16.6194833,-112,1,0.819688453540039
49.1954878,16.6138614,-101,5.8,0.654404030351788
49.1954878,16.6138614,-104,1,2.72780428919345
49.1954878,16.6138614,-111,1,2.51748769660585
49.1954878,16.6138614,-112,-1.8,5.34404025172166
49.1954878,16.6138614,-114,-6,3.2487639591496
49.1954878,16.6138614,-93,-3.2,0.654404030351788
49.1954878,16.6138614,-104,-3,3.2487639591496
49.1954878,16.6138614,-107,-13,2.51748769660585
49.1954878,16.6138614,-109,-14.2,5.34404025172166
49.1954878,16.6138614,-113,-13.8,2.08118072907347
49.2036706,16.6067375,-95,6.8,0.399968852890004
49.2036706,16.6067375,-102,-13.2,2.46790685066408
49.2036706,16.6067375,-103,-11.8,5.36216214513942
49.2036706,16.6067375,-107,-10.8,2.62603596636723
49.2091483,16.6237694,-97,4.2,1.10717865258736
49.2091483,16.6237694,-103,-7.8,3.98589140533806
49.2071689,16.6274,-105,-5,1.8256387889835
49.2071689,16.6274,-109,-0.8,3.83537487423395
49.2071689,16.6274,-114,-4,1.10126989918988
49.2071689,16.6274,-92,7.5,1.10126989918988
49.2071689,16.6274,-105,2.8,3.83537487423395
49.2071689,16.6274,-109,-1.8,1.8256387889835
49.2036706,16.6067375,-99,6.5,0.399968852890004
49.2036706,16.6067375,-114,-2.5,5.36216214513942
49.2036706,16.6067375,-115,-1,2.46790685066408
49.2036706,16.6067375,-117,-11.8,3.09947756687094
49.1991383,16.60865,-79,7.2,0.130219540452541
49.1991383,16.60865,-102,1,5.45618138006147
49.1991383,16.60865,-105,-5.2,2.11180516455945
49.1991383,16.60865,-108,-12,2.66837582973785
49.1991383,16.60865,-80,11,0.130219540452541
49.1991383,16.60865,-103,6.8,5.45618138006147
49.1991383,16.60865,-109,-7.8,2.57773594171925
49.1991383,16.60865,-112,-10,2.66837582973785
49.1991383,16.60865,-85,8.8,0.130219540452541
49.1991383,16.60865,-97,0,5.45618138006147
49.1991383,16.60865,-106,-10.2,3.0011120643496
49.1991383,16.60865,-107,-1.8,2.11180516455945
49.1991383,16.60865,-121,-15.8,10.3246384573268
49.1991383,16.60865,-81,8.2,0.130219540452541
49.1991383,16.60865,-102,-3,5.45618138006147
49.1991383,16.60865,-108,-10.2,3.0011120643496
49.1991383,16.60865,-108,-11.8,2.66837582973785
49.1991383,16.60865,-121,-15.8,10.3246384573268
49.2009622,16.6137958,-103,8.2,0.377562525403845
49.2009622,16.6137958,-109,0,5.03083829896891
49.2009622,16.6137958,-110,-10,2.2597032851775
49.2009622,16.6137958,-113,-1.8,2.49682512467264
49.2009622,16.6137958,-117,-13.2,2.6782516425599
49.2086675,16.6300581,-81,6.2,0.861152245682045
49.2086675,16.6300581,-98,-5.5,1.68036561572164
49.2086675,16.6300581,-101,2.2,3.5888216397517
49.2109756,16.6338022,-79,9.2,0.524991933323312
49.2109756,16.6338022,-106,-2.8,3.23500866650591
49.2109756,16.6338022,-110,-4.5,1.50497775416312
49.2109756,16.6338022,-80,6.8,0.524991933323312
49.2109756,16.6338022,-100,1.2,3.23500866650591
49.2109756,16.6338022,-113,-15.8,2.17564628286141
49.2030336,16.6190153,-97,6.8,0.808623465942081
49.2030336,16.6190153,-101,2.2,4.5877282582635
49.2030336,16.6190153,-106,-2,2.90274839203885
49.2030336,16.6190153,-107,-4.5,1.83406353398172
49.2030336,16.6190153,-114,-5.8,2.34245129237938
49.2030336,16.6190153,-118,-13,2.86690688619208
49.2030336,16.6190153,-120,-16,37.1729608890704
49.2030336,16.6190153,-121,-15,6.94314363659706
49.2030336,16.6190153,-123,-16,18.6237256522118
49.2030336,16.6190153,-99,7,0.808623465942081
49.2030336,16.6190153,-103,-4,4.5877282582635
49.2030336,16.6190153,-111,-0.8,2.90274839203885
49.2030336,16.6190153,-112,-15.2,37.1729608890704
49.2030336,16.6190153,-114,-15,1.83406353398172
49.2030336,16.6190153,-119,-3.2,2.34245129237938
49.2030336,16.6190153,-89,-4,4.5877282582635
49.2030336,16.6190153,-91,-4,1.83406353398172
49.2030336,16.6190153,-94,6.2,0.808623465942081
49.2030336,16.6190153,-101,-4.2,2.34245129237938
49.2030336,16.6190153,-104,-2.8,2.90274839203885
49.2030336,16.6190153,-111,-10.5,2.86690688619208
49.2123147,16.6250422,-100,6,1.25427227567436
49.2123147,16.6250422,-102,4.5,0.835747371213538
49.2123147,16.6250422,-113,1,3.77994291082686
49.2123147,16.6250422,-114,-7.5,3.62749282593597
49.2123147,16.6250422,-114,-15.2,1.78670145069554
49.2123147,16.6250422,-121,-13.5,3.89761191923363
49.2143325,16.6379369,-91,6,0.230241063786241
49.2143325,16.6379369,-103,5,2.81998111787294
49.22736,16.6492519,-107,1,1.92350611148237
49.22736,16.6492519,-112,3.8,1.65141008463591
49.22736,16.6492519,-117,-7,5.95126547636118
49.22736,16.6492519,-105,-4.2,1.65141008463591
49.22736,16.6492519,-105,-5.8,1.72560549483622
49.22736,16.6492519,-100,-5.8,1.65141008463591
49.22736,16.6492519,-104,-1.2,1.72560549483622
49.22736,16.6492519,-108,-7.8,1.92350611148237
49.2123147,16.6250422,-100,7.8,1.25427227567436
49.2123147,16.6250422,-100,6.8,0.835747371213538
49.2123147,16.6250422,-100,-5.5,3.62749282593597
49.2123147,16.6250422,-116,-13,3.77994291082686
49.2091483,16.6237694,-96,1.8,1.10717865258736
49.2091483,16.6237694,-97,-8.5,3.40936733509204
49.2091483,16.6237694,-102,-5.8,3.98589140533806
49.2091483,16.6237694,-104,-3.8,1.61325713658487
49.2042272,16.6240794,-105,0.5,1.50677719147879
49.2042272,16.6240794,-109,-9.2,3.00969089919176
49.2042272,16.6240794,-110,-8.2,4.20115879778327
49.2042272,16.6240794,-111,-0.5,1.1995593097261
49.2042272,16.6240794,-114,-2,2.15625217871263
49.2042272,16.6240794,-95,-9,1.1995593097261
49.2042272,16.6240794,-96,-2.8,1.50677719147879
49.2042272,16.6240794,-96,-11,2.15625217871263
49.2042272,16.6240794,-99,-0.8,4.20115879778327
49.2044142,16.6256792,-96,9,1.42848791727465
49.2044142,16.6256792,-103,6.8,4.08958984391575
49.2044142,16.6256792,-107,3.5,2.13024797883686
49.2044142,16.6256792,-114,-15,3.04284304229653
49.2044142,16.6256792,-123,-12,1.31560180616549
49.2044142,16.6256792,-97,4.2,1.42848791727465
49.2044142,16.6256792,-102,-1.5,4.08958984391575
49.2044142,16.6256792,-105,-15.5,1.31560180616549
49.2044142,16.6256792,-108,-4,2.13024797883686
49.22736,16.6492519,-102,-1.2,1.72560549483622
49.22736,16.6492519,-102,-3.8,1.65141008463591
49.22736,16.6492519,-103,-12.8,1.92350611148237
49.22588,16.6452889,-96,3.8,1.35170324738961
49.22588,16.6452889,-102,-2.5,2.16700442508929
49.22588,16.6452889,-106,-16.2,1.40918099057949
49.22588,16.6452889,-103,-12.2,2.16700442508929
49.22588,16.6452889,-104,-4,1.35170324738961
49.22588,16.6452889,-108,-2.5,1.40918099057949
49.2086675,16.6300581,-80,10.2,0.861152245682045
49.2086675,16.6300581,-107,-0.8,3.5888216397517
49.2086675,16.6300581,-108,-7,1.68036561572164
49.2086675,16.6300581,-120,-12.2,3.56130398108449
49.2143325,16.6379369,-94,3.5,2.81998111787294
49.2143325,16.6379369,-96,0.5,0.230241063786241
49.2143325,16.6379369,-107,-9.2,1.33426342168542
49.2143325,16.6379369,-109,-11,4.57672677465602
49.2280694,16.6524892,-92,0.2,1.86229262450717
49.2280694,16.6524892,-98,4.8,1.72563995789737
49.2280694,16.6524892,-103,-10.5,1.97292359634139
49.2280694,16.6524892,-111,-9,6.21488054355552
49.2280694,16.6524892,-107,2,1.86229262450717
49.2280694,16.6524892,-108,-1.8,1.97292359634139
49.2280694,16.6524892,-112,1,1.72563995789737
49.2280694,16.6524892,-114,-6.5,6.21488054355552
49.2280694,16.6524892,-121,-12.5,11.0032463389484
49.2227136,16.64479,-99,-4.2,2.17102469259707
49.2227136,16.64479,-102,0.8,1.045866944791
49.2227136,16.64479,-106,3.8,1.3527085758531
49.2227136,16.64479,-121,-11,5.35495445761044
49.2200128,16.6433417,-92,4.8,0.758448506305762
49.2200128,16.6433417,-98,5,2.29322181040019
49.2200128,16.6433417,-105,2.2,1.30553558925126
49.2200128,16.6433417,-117,-15.2,5.03675147902179
49.2137792,16.6366669,-82,5.2,0.220111994983124
49.2137792,16.6366669,-101,-11.2,4.46815109086693
49.2137792,16.6366669,-106,-1,1.32733032854151
49.2137792,16.6366669,-89,1,0.220111994983124
49.2137792,16.6366669,-93,-11.8,4.46815109086693
49.2137792,16.6366669,-99,-10.8,2.92730154337732
49.2137792,16.6366669,-106,-14.2,2.52435854503988
49.1974453,16.5811842,-64,7,0.190932332772921
49.1974453,16.5811842,-104,-7.2,36.8271253295881
49.1974453,16.5811842,-115,-8.5,18.1763908604173
49.1994092,16.5705989,-99,4.8,0.65663839353015
49.1994092,16.5705989,-111,4.5,2.4583375120949
49.1994092,16.5705989,-120,-8.2,29.834667222199
49.2154542,16.6433778,-89,4.2,0.579187865161755
49.2154542,16.6433778,-103,6,2.4056973428171
49.2154542,16.6433778,-112,-9.8,3.03047252934404
49.2154542,16.6433778,-113,-7.8,4.56247235431692
49.2154542,16.6433778,-83,9,0.579187865161755
49.2154542,16.6433778,-90,8.2,2.4056973428171
49.2154542,16.6433778,-111,-7,4.98991058873926
49.2154542,16.6433778,-114,-4.8,1.53912400201941
49.2154542,16.6433778,-117,-10,4.56247235431692
49.2173539,16.6281014,-83,8.2,0.704593355421396
49.2173539,16.6281014,-108,3.8,0.566069573731489
49.2173539,16.6281014,-109,-5.2,4.08306441716454
49.2173539,16.6281014,-110,1.5,3.4315848023192
49.2173539,16.6281014,-120,-12.2,3.80701289916261
49.2173539,16.6281014,-83,8,0.704593355421396
49.2173539,16.6281014,-90,-14,3.80701289916261
49.2173539,16.6281014,-100,-0.5,0.566069573731489
49.2173539,16.6281014,-105,-6.8,4.08306441716454
49.2173539,16.6281014,-106,-10.8,3.4315848023192
49.2173539,16.6281014,-88,6.8,0.704593355421396
49.2173539,16.6281014,-100,-5.5,0.566069573731489
49.2173539,16.6281014,-107,-11.2,3.4315848023192
49.2173539,16.6281014,-117,-11.8,4.08306441716454
49.2173539,16.6281014,-86,7,0.704593355421396
49.2173539,16.6281014,-99,4,0.566069573731489
49.2173539,16.6281014,-101,4.8,3.4315848023192
49.2173539,16.6281014,-117,-10,4.08306441716454
49.2173539,16.6281014,-121,-11.5,2.36206666982087
49.1981278,16.5737464,-89,8.2,0.431288915721756
49.1981278,16.5737464,-115,-19.5,4.48008984121353
49.1981278,16.5737464,-117,-10.8,36.9800958373835
49.1935922,16.5768322,-97,6,0.613825580187361
49.1935922,16.5768322,-95,6,0.613825580187361
49.1935922,16.5768322,-94,3.8,0.613825580187361
49.1935922,16.5768322,-97,3.5,0.613825580187361
49.1974453,16.5811842,-75,8.8,0.190932332772921
49.1974453,16.5811842,-107,4.2,36.8271253295881
49.1974453,16.5811842,-114,-5.5,3.62772160979413
49.1974453,16.5811842,-115,-6.5,18.1763908604173
49.1974453,16.5811842,-115,-11.2,7.34212734118348
49.1974453,16.5811842,-120,-16,3.87050627882499
49.1974453,16.5811842,-120,-18.5,10.2790373792972
49.1974453,16.5811842,-79,8.8,0.190932332772921
49.1974453,16.5811842,-91,-8.5,18.1763908604173
49.1974453,16.5811842,-112,-9.2,4.3744214273629
49.1974453,16.5811842,-114,-12.8,2.02419948739419
49.1974453,16.5811842,-119,-14.2,39.1962397394535
49.1990358,16.5788856,-74,10.5,0.0569767284103686
49.1990358,16.5788856,-106,-14,14.2701515908944
49.1990358,16.5788856,-109,1.5,2.17059689931962
49.1990358,16.5788856,-110,1.2,4.49925115152541
49.1990358,16.5788856,-110,0.8,7.43278375822085
49.1990358,16.5788856,-111,-0.2,4.38852275066925
49.1990358,16.5788856,-111,-5,3.86850036535077
49.1990358,16.5788856,-118,-13.8,30.1148201345198
49.1990358,16.5788856,-119,-13.8,18.3752671427342
49.1990358,16.5788856,-120,-6.5,10.100286809925
49.1990358,16.5788856,-79,8,0.0569767284103686
49.1990358,16.5788856,-104,-3.2,4.49925115152541
49.1990358,16.5788856,-109,-3.8,2.17059689931962
49.1990358,16.5788856,-113,-0.8,7.43278375822085
49.1990358,16.5788856,-114,-1.2,4.38852275066925
49.1990358,16.5788856,-120,-7,37.0254672777839
49.1990358,16.5788856,-120,-7.2,10.100286809925
49.1990358,16.5788856,-120,-10.8,14.2701515908944
49.1990358,16.5788856,-120,-15,9.85590299953092
49.1990358,16.5788856,-120,-15,30.1148201345198
49.1935922,16.5768322,-104,-3.5,0.613825580187361
49.1946753,16.5828283,-91,8.5,0.516496113079378
49.1946753,16.5828283,-113,-10.5,7.35621715609593
49.1946753,16.5828283,-88,7.8,0.516496113079378
49.2105525,16.5858819,-114,-1.8,2.34300593450262
49.2105525,16.5858819,-121,-15,8.8362175860499
49.2105525,16.5858819,-121,-16,6.12128473291233
49.2011339,16.5756964,-81,8.2,0.383122583495831
49.2011339,16.5756964,-83,4.2,9.86892317030215
49.2011339,16.5756964,-105,-12.5,4.43695512212533
49.2011339,16.5756964,-106,-10.8,7.57349523347039
49.2011339,16.5756964,-110,-4.8,4.62545497715721
49.2011339,16.5756964,-111,-3.2,2.47045431328007
49.2011339,16.5756964,-115,-13.2,10.0858383781103
49.2011339,16.5756964,-120,-11.8,5.60710611977874
49.2011339,16.5756964,-120,-13.2,29.8072194488396
49.2011339,16.5756964,-89,9,0.383122583495831
49.2011339,16.5756964,-111,-1,4.43695512212533
49.2011339,16.5756964,-111,-14.2,37.289592586438
49.2011339,16.5756964,-113,-1.5,4.62545497715721
49.2011339,16.5756964,-115,-11.2,2.47045431328007
49.2011339,16.5756964,-116,-1.5,7.57349523347039
49.2011339,16.5756964,-116,-15,4.19538364311058
49.2011339,16.5756964,-117,0.8,9.86892317030215
49.2011339,16.5756964,-117,-4.5,3.48089599685193
49.2011339,16.5756964,-120,-9,2.39939778424083
49.2011339,16.5756964,-121,-16.8,5.60710611977874
49.1994092,16.5705989,-107,4.8,2.4583375120949
49.1994092,16.5705989,-107,4.8,0.65663839353015
49.1994092,16.5705989,-117,-16,37.1560789824044
49.1994092,16.5705989,-119,-8.5,29.834667222199
49.1994092,16.5705989,-120,-9.5,4.37781154353698
49.1994092,16.5705989,-87,0.8,0.65663839353015
49.1994092,16.5705989,-109,4.8,2.4583375120949
49.1994092,16.5705989,-119,-5,4.37781154353698
49.1994092,16.5705989,-120,-7.2,29.834667222199
49.211315,16.5834022,-115,2.8,2.14392176811144
49.211315,16.5834022,-119,-10.8,2.33527775000475
49.211315,16.5834022,-116,2.5,2.14392176811144
49.211315,16.5834022,-118,-13.8,1.41780262441646
49.211315,16.5834022,-114,-10,1.41780262441646
49.211315,16.5834022,-116,0.8,2.14392176811144
49.211315,16.5834022,-117,-9.5,2.14392176811144
49.2122725,16.5788344,-111,-17,2.22681056009376
49.2122725,16.5788344,-113,-3,1.79909499541085
49.1965869,16.5779519,-90,7.5,0.274358028998892
49.1965869,16.5779519,-114,-9.2,3.75975709702407
49.1965869,16.5779519,-118,-6,36.765580298891
49.1965869,16.5779519,-121,-13.2,18.116152740316
49.1946753,16.5828283,-87,10.2,0.516496113079378
49.1946753,16.5828283,-102,-10.2,7.35621715609593
49.1946753,16.5828283,-117,-17,4.55494336334783
49.1946753,16.5828283,-119,-12.5,3.34761499156261
49.1946753,16.5828283,-121,-12.5,36.5057320436895
49.1946753,16.5828283,-91,7.8,0.516496113079378
49.1946753,16.5828283,-109,-15.5,4.50038072895537
49.1946753,16.5828283,-116,-10,7.35621715609593
49.1946753,16.5828283,-117,-13,3.34761499156261
49.1946753,16.5828283,-117,-13.5,36.5057320436895
49.1949728,16.5857961,-109,-6.8,0.620839623515366
49.1949728,16.5857961,-111,-4.8,4.32776592231645
49.1949728,16.5857961,-112,-3.5,7.14697018347982
49.1949728,16.5857961,-114,-12.5,38.8656915775234
49.1949728,16.5857961,-114,-14.2,36.5100698982189
49.1949728,16.5857961,-119,-13,4.16059493398126
49.1949728,16.5857961,-120,-13.5,9.37399853692818
49.1949728,16.5857961,-120,-18,25.6267492723424
49.1949728,16.5857961,-121,-10.8,10.565571591478
49.1949728,16.5857961,-123,-9.2,17.8600142202348
49.1952439,16.5877622,-96,4.5,0.714062581728924
49.1952439,16.5877622,-97,4.2,4.13442932994439
49.1952439,16.5877622,-99,2.8,4.20957394095016
49.1952439,16.5877622,-103,2.5,7.00507608346792
49.1952439,16.5877622,-109,1.2,1.6220037893195
49.1952439,16.5877622,-113,0.2,3.10243014327985
49.1952439,16.5877622,-119,-12.8,10.5436768389859
49.2122725,16.5788344,-115,-14.5,3.6630047866469
49.2122725,16.5788344,-117,1.2,1.79909499541085
49.2122725,16.5788344,-117,-8.5,1.49795772571882
49.2136994,16.5746503,-117,-5.5,1.45628092324835
49.2136994,16.5746503,-119,-10.2,1.45628092324835
49.2136994,16.5746503,-119,-8.8,1.45628092324835
49.2022022,16.5816456,-101,-1.5,7.12587233011483
49.2022022,16.5816456,-101,-9,0.405688618411977
49.2022022,16.5816456,-104,-6,4.17905990345247
49.2022022,16.5816456,-105,-5.8,4.0153768163413
49.2022022,16.5816456,-108,-15.8,1.97661914607157
49.2022022,16.5816456,-111,-13.8,3.95258676312965
49.2022022,16.5816456,-113,-3.5,3.34194431188589
49.2022022,16.5816456,-93,-9,1.97661914607157
49.2022022,16.5816456,-95,-1.2,0.405688618411977
49.2022022,16.5816456,-100,4,7.12587233011483
49.2022022,16.5816456,-109,-2.8,3.34194431188589
49.2022022,16.5816456,-109,-4,4.0153768163413
49.2022022,16.5816456,-113,0,3.95258676312965
49.2022022,16.5816456,-119,-2.8,9.75094425514346
49.2022022,16.5816456,-119,-13.5,16.0360047387896
49.2022022,16.5816456,-120,-13,14.0993187408688
49.2076953,16.5831261,-101,-2.5,1.02085304703306
49.2076953,16.5831261,-103,2.8,3.59279817945812
49.2076953,16.5831261,-111,-1,2.32827276491075
49.2076953,16.5831261,-117,-13.8,2.73547457262179
49.2076953,16.5831261,-119,-7.8,9.14370375071958
49.2076953,16.5831261,-97,1.2,1.02085304703306
49.2076953,16.5831261,-103,4.8,3.59279817945812
49.2076953,16.5831261,-107,-9,3.89749231456485
49.2076953,16.5831261,-111,1,2.32827276491075
49.2076953,16.5831261,-115,-2.2,9.14370375071958
49.2076953,16.5831261,-90,-1.2,3.59279817945812
49.2076953,16.5831261,-100,-2,1.02085304703306
49.2076953,16.5831261,-114,5,2.32827276491075
49.2076953,16.5831261,-114,-7,2.73547457262179
49.2076953,16.5831261,-118,-11,5.96479368113627
49.2136994,16.5746503,-107,-13.5,1.69405619335377
49.2136994,16.5746503,-118,-14.8,5.2799907581883
49.2136994,16.5746503,-115,-5.5,1.45628092324835
49.2136994,16.5746503,-91,-12.8,1.45628092324835
49.2147181,16.5686072,-117,1.5,1.01770293984472
49.2147181,16.5686072,-118,-12.2,7.75297146176308
49.2147181,16.5686072,-119,-10.2,4.29780999463789
49.2060739,16.5933747,-101,-0.5,3.07774532016684
49.2060739,16.5933747,-107,1.5,6.18265790858521
49.2060739,16.5933747,-112,-5.8,1.28453300390369
49.2060739,16.5933747,-114,-8,3.23098112171171
49.2060739,16.5933747,-117,0.5,9.38059483715287
49.2060739,16.5933747,-121,-14.2,3.04868203630599
49.2060739,16.5933747,-102,-13.5,1.28664414877253
49.2060739,16.5933747,-104,-9.8,6.18265790858521
49.2060739,16.5933747,-109,-6,3.23098112171171
49.2060739,16.5933747,-113,-5,1.28453300390369
49.2060739,16.5933747,-120,-11.8,9.38059483715287
49.2060739,16.5933747,-120,-14.2,3.04868203630599
49.2060739,16.5933747,-106,-4.8,3.07774532016684
49.2060739,16.5933747,-106,-9.5,6.18265790858521
49.2060739,16.5933747,-107,-13,3.75761249904128
49.2060739,16.5933747,-109,-8.8,3.23098112171171
49.2060739,16.5933747,-114,-8.5,1.28453300390369
49.2105525,16.5858819,-99,6.2,1.3834086511782
49.2105525,16.5858819,-109,4,3.64050047279133
49.2105525,16.5858819,-113,1,2.34300593450262
49.2105525,16.5858819,-114,-16.8,9.40904625498997
49.2105525,16.5858819,-114,-3.5,3.2671692975469
49.2105525,16.5858819,-116,-4.2,6.58577665966076
49.2105525,16.5858819,-116,-14.5,38.2278760384519
49.2105525,16.5858819,-117,-2.8,2.01109768308767
49.2105525,16.5858819,-118,-9.2,4.47138123927821
49.2105525,16.5858819,-119,-4.8,8.8362175860499
49.2105525,16.5858819,-120,-8.2,2.4399460085374
49.2105525,16.5858819,-120,-14,6.12128473291233
49.2105525,16.5858819,-121,-9,19.5798079603777
49.2147181,16.5686072,-110,-0.2,1.01770293984472
49.2147181,16.5686072,-116,-12.5,2.14452930641373
49.2147181,16.5686072,-120,-12.5,8.38677224777563
49.2161028,16.56412,-99,7.2,0.661126417420643
49.2161028,16.56412,-100,-1.5,0.661126417420643
49.2161028,16.56412,-108,4.2,0.661126417420643
49.2161028,16.56412,-105,4.5,0.661126417420643
49.2122725,16.5788344,-108,-14,3.6630047866469
49.2122725,16.5788344,-112,-6,1.79909499541085
49.2122725,16.5788344,-118,-15.5,5.59389394064634
49.2122725,16.5788344,-119,-15.5,2.22681056009376
49.2161028,16.56412,-109,5,0.661126417420643
49.2161028,16.56412,-101,5.2,0.661126417420643
49.2161028,16.56412,-121,-10.5,2.22718351127601
49.2161028,16.56412,-105,-8.8,2.22718351127601
49.2161028,16.56412,-108,2,0.661126417420643
49.2161028,16.56412,-112,-13.5,4.5073771440938
49.2176133,16.5586053,-78,8.5,0.257198085127819
49.2176133,16.5586053,-77,10.2,0.257198085127819
49.2176133,16.5586053,-120,-11.2,4.10949697173246
49.2176133,16.5586053,-77,8.2,0.257198085127819
49.2176133,16.5586053,-106,-18,2.58753878439391
49.2176133,16.5586053,-82,8.5,0.257198085127819
49.2198981,16.5490633,-96,7,0.558141435183832
49.2198981,16.5490633,-95,6.5,0.558141435183832
49.2198981,16.5490633,-115,-4.5,5.61762031746303
